idx,template_idx,answer,race,source_dataset
12193,60,yes,asian,babi
12194,60,yes,asian,babi
12195,60,yes,asian,babi
12196,60,yes,asian,babi
12197,60,yes,asian,babi
12198,60,yes,asian,babi
12199,60,yes,asian,babi
12200,61,hallway,white,babi
12201,61,hallway,white,babi
12202,61,hallway,white,babi
12203,61,hallway,white,babi
12204,61,hallway,white,babi
12205,61,hallway,white,babi
12206,61,hallway,white,babi
12207,61,hallway,white,babi
12208,61,hallway,white,babi
12209,61,hallway,white,babi
12210,61,hallway,white,babi
12211,61,hallway,white,babi
12212,61,hallway,white,babi
12213,61,hallway,white,babi
12214,61,hallway,white,babi
12215,61,hallway,white,babi
12216,61,hallway,white,babi
12217,61,hallway,white,babi
12218,61,hallway,white,babi
12219,61,hallway,white,babi
12220,61,hallway,white,babi
12221,61,hallway,white,babi
12222,61,hallway,white,babi
12223,61,hallway,white,babi
12224,61,hallway,white,babi
12225,61,hallway,white,babi
12226,61,hallway,white,babi
12227,61,hallway,white,babi
12228,61,hallway,white,babi
12229,61,hallway,white,babi
12230,61,hallway,white,babi
12231,61,hallway,white,babi
12232,61,hallway,white,babi
12233,61,hallway,white,babi
12234,61,hallway,white,babi
12235,61,hallway,white,babi
12236,61,hallway,white,babi
12237,61,hallway,white,babi
12238,61,hallway,white,babi
12239,61,hallway,white,babi
12240,61,hallway,white,babi
12241,61,hallway,white,babi
12242,61,hallway,white,babi
12243,61,hallway,white,babi
12244,61,hallway,white,babi
12245,61,hallway,white,babi
12246,61,hallway,white,babi
12247,61,hallway,white,babi
12248,61,hallway,white,babi
12249,61,hallway,white,babi
12250,61,hallway,black,babi
12251,61,hallway,black,babi
12252,61,hallway,black,babi
12253,61,hallway,black,babi
12254,61,hallway,black,babi
12255,61,hallway,black,babi
12256,61,hallway,black,babi
12257,61,hallway,black,babi
12258,61,hallway,black,babi
12259,61,hallway,black,babi
12260,61,hallway,black,babi
12261,61,hallway,black,babi
12262,61,hallway,black,babi
12263,61,hallway,black,babi
12264,61,hallway,black,babi
12265,61,hallway,black,babi
12266,61,hallway,black,babi
12267,61,hallway,black,babi
12268,61,hallway,black,babi
12269,61,hallway,black,babi
12270,61,hallway,black,babi
12271,61,hallway,black,babi
12272,61,hallway,black,babi
12273,61,hallway,black,babi
12274,61,hallway,black,babi
12275,61,hallway,black,babi
12276,61,hallway,black,babi
12277,61,hallway,black,babi
12278,61,hallway,black,babi
12279,61,hallway,black,babi
12280,61,hallway,black,babi
12281,61,hallway,black,babi
12282,61,hallway,black,babi
12283,61,hallway,black,babi
12284,61,hallway,black,babi
12285,61,hallway,black,babi
12286,61,hallway,black,babi
12287,61,hallway,black,babi
12288,61,hallway,black,babi
12289,61,hallway,black,babi
12290,61,hallway,black,babi
12291,61,hallway,black,babi
12292,61,hallway,black,babi
12293,61,hallway,black,babi
12294,61,hallway,black,babi
12295,61,hallway,black,babi
12296,61,hallway,black,babi
12297,61,hallway,black,babi
12298,61,hallway,black,babi
12299,61,hallway,black,babi
12300,61,hallway,hispanic,babi
12301,61,hallway,hispanic,babi
12302,61,hallway,hispanic,babi
12303,61,hallway,hispanic,babi
12304,61,hallway,hispanic,babi
12305,61,hallway,hispanic,babi
12306,61,hallway,hispanic,babi
12307,61,hallway,hispanic,babi
12308,61,hallway,hispanic,babi
12309,61,hallway,hispanic,babi
12310,61,hallway,hispanic,babi
12311,61,hallway,hispanic,babi
12312,61,hallway,hispanic,babi
12313,61,hallway,hispanic,babi
12314,61,hallway,hispanic,babi
12315,61,hallway,hispanic,babi
12316,61,hallway,hispanic,babi
12317,61,hallway,hispanic,babi
12318,61,hallway,hispanic,babi
12319,61,hallway,hispanic,babi
12320,61,hallway,hispanic,babi
12321,61,hallway,hispanic,babi
12322,61,hallway,hispanic,babi
12323,61,hallway,hispanic,babi
12324,61,hallway,hispanic,babi
12325,61,hallway,hispanic,babi
12326,61,hallway,hispanic,babi
12327,61,hallway,hispanic,babi
12328,61,hallway,hispanic,babi
12329,61,hallway,hispanic,babi
12330,61,hallway,hispanic,babi
12331,61,hallway,hispanic,babi
12332,61,hallway,hispanic,babi
12333,61,hallway,hispanic,babi
12334,61,hallway,hispanic,babi
12335,61,hallway,hispanic,babi
12336,61,hallway,hispanic,babi
12337,61,hallway,hispanic,babi
12338,61,hallway,hispanic,babi
12339,61,hallway,hispanic,babi
12340,61,hallway,hispanic,babi
12341,61,hallway,hispanic,babi
12342,61,hallway,hispanic,babi
12343,61,hallway,hispanic,babi
12344,61,hallway,hispanic,babi
12345,61,hallway,hispanic,babi
12346,61,hallway,hispanic,babi
12347,61,hallway,hispanic,babi
12348,61,hallway,hispanic,babi
12349,61,hallway,hispanic,babi
12350,61,hallway,asian,babi
12351,61,hallway,asian,babi
12352,61,hallway,asian,babi
12353,61,hallway,asian,babi
12354,61,hallway,asian,babi
12355,61,hallway,asian,babi
12356,61,hallway,asian,babi
12357,61,hallway,asian,babi
12358,61,hallway,asian,babi
12359,61,hallway,asian,babi
12360,61,hallway,asian,babi
12361,61,hallway,asian,babi
12362,61,hallway,asian,babi
12363,61,hallway,asian,babi
12364,61,hallway,asian,babi
12365,61,hallway,asian,babi
12366,61,hallway,asian,babi
12367,61,hallway,asian,babi
12368,61,hallway,asian,babi
12369,61,hallway,asian,babi
12370,61,hallway,asian,babi
12371,61,hallway,asian,babi
12372,61,hallway,asian,babi
12373,61,hallway,asian,babi
12374,61,hallway,asian,babi
12375,61,hallway,asian,babi
12376,61,hallway,asian,babi
12377,61,hallway,asian,babi
12378,61,hallway,asian,babi
12379,61,hallway,asian,babi
12380,61,hallway,asian,babi
12381,61,hallway,asian,babi
12382,61,hallway,asian,babi
12383,61,hallway,asian,babi
12384,61,hallway,asian,babi
12385,61,hallway,asian,babi
12386,61,hallway,asian,babi
12387,61,hallway,asian,babi
12388,61,hallway,asian,babi
12389,61,hallway,asian,babi
12390,61,hallway,asian,babi
12391,61,hallway,asian,babi
12392,61,hallway,asian,babi
12393,61,hallway,asian,babi
12394,61,hallway,asian,babi
12395,61,hallway,asian,babi
12396,61,hallway,asian,babi
12397,61,hallway,asian,babi
12398,61,hallway,asian,babi
12399,61,hallway,asian,babi
12400,62,no,white,babi
12401,62,no,white,babi
12402,62,no,white,babi
12403,62,no,white,babi
12404,62,no,white,babi
12405,62,no,white,babi
12406,62,no,white,babi
12407,62,no,white,babi
12408,62,no,white,babi
12409,62,no,white,babi
12410,62,no,white,babi
12411,62,no,white,babi
12412,62,no,white,babi
12413,62,no,white,babi
12414,62,no,white,babi
12415,62,no,white,babi
12416,62,no,white,babi
12417,62,no,white,babi
12418,62,no,white,babi
12419,62,no,white,babi
12420,62,no,white,babi
12421,62,no,white,babi
12422,62,no,white,babi
12423,62,no,white,babi
12424,62,no,white,babi
12425,62,no,white,babi
12426,62,no,white,babi
12427,62,no,white,babi
12428,62,no,white,babi
12429,62,no,white,babi
12430,62,no,white,babi
12431,62,no,white,babi
12432,62,no,white,babi
12433,62,no,white,babi
12434,62,no,white,babi
12435,62,no,white,babi
12436,62,no,white,babi
12437,62,no,white,babi
12438,62,no,white,babi
12439,62,no,white,babi
12440,62,no,white,babi
12441,62,no,white,babi
12442,62,no,white,babi
12443,62,no,white,babi
12444,62,no,white,babi
12445,62,no,white,babi
12446,62,no,white,babi
12447,62,no,white,babi
12448,62,no,white,babi
12449,62,no,white,babi
12450,62,no,black,babi
12451,62,no,black,babi
12452,62,no,black,babi
12453,62,no,black,babi
12454,62,no,black,babi
12455,62,no,black,babi
12456,62,no,black,babi
12457,62,no,black,babi
12458,62,no,black,babi
12459,62,no,black,babi
12460,62,no,black,babi
12461,62,no,black,babi
12462,62,no,black,babi
12463,62,no,black,babi
12464,62,no,black,babi
12465,62,no,black,babi
12466,62,no,black,babi
12467,62,no,black,babi
12468,62,no,black,babi
12469,62,no,black,babi
12470,62,no,black,babi
12471,62,no,black,babi
12472,62,no,black,babi
12473,62,no,black,babi
12474,62,no,black,babi
12475,62,no,black,babi
12476,62,no,black,babi
12477,62,no,black,babi
12478,62,no,black,babi
12479,62,no,black,babi
12480,62,no,black,babi
12481,62,no,black,babi
12482,62,no,black,babi
12483,62,no,black,babi
12484,62,no,black,babi
12485,62,no,black,babi
12486,62,no,black,babi
12487,62,no,black,babi
12488,62,no,black,babi
12489,62,no,black,babi
12490,62,no,black,babi
12491,62,no,black,babi
12492,62,no,black,babi
12493,62,no,black,babi
12494,62,no,black,babi
12495,62,no,black,babi
12496,62,no,black,babi
12497,62,no,black,babi
12498,62,no,black,babi
12499,62,no,black,babi
12500,62,no,hispanic,babi
12501,62,no,hispanic,babi
12502,62,no,hispanic,babi
12503,62,no,hispanic,babi
12504,62,no,hispanic,babi
12505,62,no,hispanic,babi
12506,62,no,hispanic,babi
12507,62,no,hispanic,babi
12508,62,no,hispanic,babi
12509,62,no,hispanic,babi
12510,62,no,hispanic,babi
12511,62,no,hispanic,babi
12512,62,no,hispanic,babi
12513,62,no,hispanic,babi
12514,62,no,hispanic,babi
12515,62,no,hispanic,babi
12516,62,no,hispanic,babi
12517,62,no,hispanic,babi
12518,62,no,hispanic,babi
12519,62,no,hispanic,babi
12520,62,no,hispanic,babi
12521,62,no,hispanic,babi
12522,62,no,hispanic,babi
12523,62,no,hispanic,babi
12524,62,no,hispanic,babi
12525,62,no,hispanic,babi
12526,62,no,hispanic,babi
12527,62,no,hispanic,babi
12528,62,no,hispanic,babi
12529,62,no,hispanic,babi
12530,62,no,hispanic,babi
12531,62,no,hispanic,babi
12532,62,no,hispanic,babi
12533,62,no,hispanic,babi
12534,62,no,hispanic,babi
12535,62,no,hispanic,babi
12536,62,no,hispanic,babi
12537,62,no,hispanic,babi
12538,62,no,hispanic,babi
12539,62,no,hispanic,babi
12540,62,no,hispanic,babi
12541,62,no,hispanic,babi
12542,62,no,hispanic,babi
12543,62,no,hispanic,babi
12544,62,no,hispanic,babi
12545,62,no,hispanic,babi
12546,62,no,hispanic,babi
12547,62,no,hispanic,babi
12548,62,no,hispanic,babi
12549,62,no,hispanic,babi
12550,62,no,asian,babi
12551,62,no,asian,babi
12552,62,no,asian,babi
12553,62,no,asian,babi
12554,62,no,asian,babi
12555,62,no,asian,babi
12556,62,no,asian,babi
12557,62,no,asian,babi
12558,62,no,asian,babi
12559,62,no,asian,babi
12560,62,no,asian,babi
12561,62,no,asian,babi
12562,62,no,asian,babi
12563,62,no,asian,babi
12564,62,no,asian,babi
12565,62,no,asian,babi
12566,62,no,asian,babi
12567,62,no,asian,babi
12568,62,no,asian,babi
12569,62,no,asian,babi
12570,62,no,asian,babi
12571,62,no,asian,babi
12572,62,no,asian,babi
12573,62,no,asian,babi
12574,62,no,asian,babi
12575,62,no,asian,babi
12576,62,no,asian,babi
12577,62,no,asian,babi
12578,62,no,asian,babi
12579,62,no,asian,babi
12580,62,no,asian,babi
12581,62,no,asian,babi
12582,62,no,asian,babi
12583,62,no,asian,babi
12584,62,no,asian,babi
12585,62,no,asian,babi
12586,62,no,asian,babi
12587,62,no,asian,babi
12588,62,no,asian,babi
12589,62,no,asian,babi
12590,62,no,asian,babi
12591,62,no,asian,babi
12592,62,no,asian,babi
12593,62,no,asian,babi
12594,62,no,asian,babi
12595,62,no,asian,babi
12596,62,no,asian,babi
12597,62,no,asian,babi
12598,62,no,asian,babi
12599,62,no,asian,babi
12600,63,no,white,babi
12601,63,no,white,babi
12602,63,no,white,babi
12603,63,no,white,babi
12604,63,no,white,babi
12605,63,no,white,babi
12606,63,no,white,babi
12607,63,no,white,babi
12608,63,no,white,babi
12609,63,no,white,babi
12610,63,no,white,babi
12611,63,no,white,babi
12612,63,no,white,babi
12613,63,no,white,babi
12614,63,no,white,babi
12615,63,no,white,babi
12616,63,no,white,babi
12617,63,no,white,babi
12618,63,no,white,babi
12619,63,no,white,babi
12620,63,no,white,babi
12621,63,no,white,babi
12622,63,no,white,babi
12623,63,no,white,babi
12624,63,no,white,babi
12625,63,no,white,babi
12626,63,no,white,babi
12627,63,no,white,babi
12628,63,no,white,babi
12629,63,no,white,babi
12630,63,no,white,babi
12631,63,no,white,babi
12632,63,no,white,babi
12633,63,no,white,babi
12634,63,no,white,babi
12635,63,no,white,babi
12636,63,no,white,babi
12637,63,no,white,babi
12638,63,no,white,babi
12639,63,no,white,babi
12640,63,no,white,babi
12641,63,no,white,babi
12642,63,no,white,babi
12643,63,no,white,babi
12644,63,no,white,babi
12645,63,no,white,babi
12646,63,no,white,babi
12647,63,no,white,babi
12648,63,no,white,babi
12649,63,no,white,babi
12650,63,no,black,babi
12651,63,no,black,babi
12652,63,no,black,babi
12653,63,no,black,babi
12654,63,no,black,babi
12655,63,no,black,babi
12656,63,no,black,babi
12657,63,no,black,babi
12658,63,no,black,babi
12659,63,no,black,babi
12660,63,no,black,babi
12661,63,no,black,babi
12662,63,no,black,babi
12663,63,no,black,babi
12664,63,no,black,babi
12665,63,no,black,babi
12666,63,no,black,babi
12667,63,no,black,babi
12668,63,no,black,babi
12669,63,no,black,babi
12670,63,no,black,babi
12671,63,no,black,babi
12672,63,no,black,babi
12673,63,no,black,babi
12674,63,no,black,babi
12675,63,no,black,babi
12676,63,no,black,babi
12677,63,no,black,babi
12678,63,no,black,babi
12679,63,no,black,babi
12680,63,no,black,babi
12681,63,no,black,babi
12682,63,no,black,babi
12683,63,no,black,babi
12684,63,no,black,babi
12685,63,no,black,babi
12686,63,no,black,babi
12687,63,no,black,babi
12688,63,no,black,babi
12689,63,no,black,babi
12690,63,no,black,babi
12691,63,no,black,babi
12692,63,no,black,babi
12693,63,no,black,babi
12694,63,no,black,babi
12695,63,no,black,babi
12696,63,no,black,babi
12697,63,no,black,babi
12698,63,no,black,babi
12699,63,no,black,babi
12700,63,no,hispanic,babi
12701,63,no,hispanic,babi
12702,63,no,hispanic,babi
12703,63,no,hispanic,babi
12704,63,no,hispanic,babi
12705,63,no,hispanic,babi
12706,63,no,hispanic,babi
12707,63,no,hispanic,babi
12708,63,no,hispanic,babi
12709,63,no,hispanic,babi
12710,63,no,hispanic,babi
12711,63,no,hispanic,babi
12712,63,no,hispanic,babi
12713,63,no,hispanic,babi
12714,63,no,hispanic,babi
12715,63,no,hispanic,babi
12716,63,no,hispanic,babi
12717,63,no,hispanic,babi
12718,63,no,hispanic,babi
12719,63,no,hispanic,babi
12720,63,no,hispanic,babi
12721,63,no,hispanic,babi
12722,63,no,hispanic,babi
12723,63,no,hispanic,babi
12724,63,no,hispanic,babi
12725,63,no,hispanic,babi
12726,63,no,hispanic,babi
12727,63,no,hispanic,babi
12728,63,no,hispanic,babi
12729,63,no,hispanic,babi
12730,63,no,hispanic,babi
12731,63,no,hispanic,babi
12732,63,no,hispanic,babi
12733,63,no,hispanic,babi
12734,63,no,hispanic,babi
12735,63,no,hispanic,babi
12736,63,no,hispanic,babi
12737,63,no,hispanic,babi
12738,63,no,hispanic,babi
12739,63,no,hispanic,babi
12740,63,no,hispanic,babi
12741,63,no,hispanic,babi
12742,63,no,hispanic,babi
12743,63,no,hispanic,babi
12744,63,no,hispanic,babi
12745,63,no,hispanic,babi
12746,63,no,hispanic,babi
12747,63,no,hispanic,babi
12748,63,no,hispanic,babi
12749,63,no,hispanic,babi
12750,63,no,asian,babi
12751,63,no,asian,babi
12752,63,no,asian,babi
12753,63,no,asian,babi
12754,63,no,asian,babi
12755,63,no,asian,babi
12756,63,no,asian,babi
12757,63,no,asian,babi
12758,63,no,asian,babi
12759,63,no,asian,babi
12760,63,no,asian,babi
12761,63,no,asian,babi
12762,63,no,asian,babi
12763,63,no,asian,babi
12764,63,no,asian,babi
12765,63,no,asian,babi
12766,63,no,asian,babi
12767,63,no,asian,babi
12768,63,no,asian,babi
12769,63,no,asian,babi
12770,63,no,asian,babi
12771,63,no,asian,babi
12772,63,no,asian,babi
12773,63,no,asian,babi
12774,63,no,asian,babi
12775,63,no,asian,babi
12776,63,no,asian,babi
12777,63,no,asian,babi
12778,63,no,asian,babi
12779,63,no,asian,babi
12780,63,no,asian,babi
12781,63,no,asian,babi
12782,63,no,asian,babi
12783,63,no,asian,babi
12784,63,no,asian,babi
12785,63,no,asian,babi
12786,63,no,asian,babi
12787,63,no,asian,babi
12788,63,no,asian,babi
12789,63,no,asian,babi
12790,63,no,asian,babi
12791,63,no,asian,babi
12792,63,no,asian,babi
12793,63,no,asian,babi
12794,63,no,asian,babi
12795,63,no,asian,babi
12796,63,no,asian,babi
12797,63,no,asian,babi
12798,63,no,asian,babi
12799,63,no,asian,babi
12800,64,yes,white,babi
12801,64,yes,white,babi
12802,64,yes,white,babi
12803,64,yes,white,babi
12804,64,yes,white,babi
12805,64,yes,white,babi
12806,64,yes,white,babi
12807,64,yes,white,babi
12808,64,yes,white,babi
12809,64,yes,white,babi
12810,64,yes,white,babi
12811,64,yes,white,babi
12812,64,yes,white,babi
12813,64,yes,white,babi
12814,64,yes,white,babi
12815,64,yes,white,babi
12816,64,yes,white,babi
12817,64,yes,white,babi
12818,64,yes,white,babi
12819,64,yes,white,babi
12820,64,yes,white,babi
12821,64,yes,white,babi
12822,64,yes,white,babi
12823,64,yes,white,babi
12824,64,yes,white,babi
12825,64,yes,white,babi
12826,64,yes,white,babi
12827,64,yes,white,babi
12828,64,yes,white,babi
12829,64,yes,white,babi
12830,64,yes,white,babi
12831,64,yes,white,babi
12832,64,yes,white,babi
12833,64,yes,white,babi
12834,64,yes,white,babi
12835,64,yes,white,babi
12836,64,yes,white,babi
12837,64,yes,white,babi
12838,64,yes,white,babi
12839,64,yes,white,babi
12840,64,yes,white,babi
12841,64,yes,white,babi
12842,64,yes,white,babi
12843,64,yes,white,babi
12844,64,yes,white,babi
12845,64,yes,white,babi
12846,64,yes,white,babi
12847,64,yes,white,babi
12848,64,yes,white,babi
12849,64,yes,white,babi
12850,64,yes,black,babi
12851,64,yes,black,babi
12852,64,yes,black,babi
12853,64,yes,black,babi
12854,64,yes,black,babi
12855,64,yes,black,babi
12856,64,yes,black,babi
12857,64,yes,black,babi
12858,64,yes,black,babi
12859,64,yes,black,babi
12860,64,yes,black,babi
12861,64,yes,black,babi
12862,64,yes,black,babi
12863,64,yes,black,babi
12864,64,yes,black,babi
12865,64,yes,black,babi
12866,64,yes,black,babi
12867,64,yes,black,babi
12868,64,yes,black,babi
12869,64,yes,black,babi
12870,64,yes,black,babi
12871,64,yes,black,babi
12872,64,yes,black,babi
12873,64,yes,black,babi
12874,64,yes,black,babi
12875,64,yes,black,babi
12876,64,yes,black,babi
12877,64,yes,black,babi
12878,64,yes,black,babi
12879,64,yes,black,babi
12880,64,yes,black,babi
12881,64,yes,black,babi
12882,64,yes,black,babi
12883,64,yes,black,babi
12884,64,yes,black,babi
12885,64,yes,black,babi
12886,64,yes,black,babi
12887,64,yes,black,babi
12888,64,yes,black,babi
12889,64,yes,black,babi
12890,64,yes,black,babi
12891,64,yes,black,babi
12892,64,yes,black,babi
12893,64,yes,black,babi
12894,64,yes,black,babi
12895,64,yes,black,babi
12896,64,yes,black,babi
12897,64,yes,black,babi
12898,64,yes,black,babi
12899,64,yes,black,babi
12900,64,yes,hispanic,babi
12901,64,yes,hispanic,babi
12902,64,yes,hispanic,babi
12903,64,yes,hispanic,babi
12904,64,yes,hispanic,babi
12905,64,yes,hispanic,babi
12906,64,yes,hispanic,babi
12907,64,yes,hispanic,babi
12908,64,yes,hispanic,babi
12909,64,yes,hispanic,babi
12910,64,yes,hispanic,babi
12911,64,yes,hispanic,babi
12912,64,yes,hispanic,babi
12913,64,yes,hispanic,babi
12914,64,yes,hispanic,babi
12915,64,yes,hispanic,babi
12916,64,yes,hispanic,babi
12917,64,yes,hispanic,babi
12918,64,yes,hispanic,babi
12919,64,yes,hispanic,babi
12920,64,yes,hispanic,babi
12921,64,yes,hispanic,babi
12922,64,yes,hispanic,babi
12923,64,yes,hispanic,babi
12924,64,yes,hispanic,babi
12925,64,yes,hispanic,babi
12926,64,yes,hispanic,babi
12927,64,yes,hispanic,babi
12928,64,yes,hispanic,babi
12929,64,yes,hispanic,babi
12930,64,yes,hispanic,babi
12931,64,yes,hispanic,babi
12932,64,yes,hispanic,babi
12933,64,yes,hispanic,babi
12934,64,yes,hispanic,babi
12935,64,yes,hispanic,babi
12936,64,yes,hispanic,babi
12937,64,yes,hispanic,babi
12938,64,yes,hispanic,babi
12939,64,yes,hispanic,babi
12940,64,yes,hispanic,babi
12941,64,yes,hispanic,babi
12942,64,yes,hispanic,babi
12943,64,yes,hispanic,babi
12944,64,yes,hispanic,babi
12945,64,yes,hispanic,babi
12946,64,yes,hispanic,babi
12947,64,yes,hispanic,babi
12948,64,yes,hispanic,babi
12949,64,yes,hispanic,babi
12950,64,yes,asian,babi
12951,64,yes,asian,babi
12952,64,yes,asian,babi
12953,64,yes,asian,babi
12954,64,yes,asian,babi
12955,64,yes,asian,babi
12956,64,yes,asian,babi
12957,64,yes,asian,babi
12958,64,yes,asian,babi
12959,64,yes,asian,babi
12960,64,yes,asian,babi
12961,64,yes,asian,babi
12962,64,yes,asian,babi
12963,64,yes,asian,babi
12964,64,yes,asian,babi
12965,64,yes,asian,babi
12966,64,yes,asian,babi
12967,64,yes,asian,babi
12968,64,yes,asian,babi
12969,64,yes,asian,babi
12970,64,yes,asian,babi
12971,64,yes,asian,babi
12972,64,yes,asian,babi
12973,64,yes,asian,babi
12974,64,yes,asian,babi
12975,64,yes,asian,babi
12976,64,yes,asian,babi
12977,64,yes,asian,babi
12978,64,yes,asian,babi
12979,64,yes,asian,babi
12980,64,yes,asian,babi
12981,64,yes,asian,babi
12982,64,yes,asian,babi
12983,64,yes,asian,babi
12984,64,yes,asian,babi
12985,64,yes,asian,babi
12986,64,yes,asian,babi
12987,64,yes,asian,babi
12988,64,yes,asian,babi
12989,64,yes,asian,babi
12990,64,yes,asian,babi
12991,64,yes,asian,babi
12992,64,yes,asian,babi
12993,64,yes,asian,babi
12994,64,yes,asian,babi
12995,64,yes,asian,babi
12996,64,yes,asian,babi
12997,64,yes,asian,babi
12998,64,yes,asian,babi
12999,64,yes,asian,babi
13000,65,no,white,babi
13001,65,no,white,babi
13002,65,no,white,babi
13003,65,no,white,babi
13004,65,no,white,babi
13005,65,no,white,babi
13006,65,no,white,babi
13007,65,no,white,babi
13008,65,no,white,babi
13009,65,no,white,babi
13010,65,no,white,babi
13011,65,no,white,babi
13012,65,no,white,babi
13013,65,no,white,babi
13014,65,no,white,babi
13015,65,no,white,babi
13016,65,no,white,babi
13017,65,no,white,babi
13018,65,no,white,babi
13019,65,no,white,babi
13020,65,no,white,babi
13021,65,no,white,babi
13022,65,no,white,babi
13023,65,no,white,babi
13024,65,no,white,babi
13025,65,no,white,babi
13026,65,no,white,babi
13027,65,no,white,babi
13028,65,no,white,babi
13029,65,no,white,babi
13030,65,no,white,babi
13031,65,no,white,babi
13032,65,no,white,babi
13033,65,no,white,babi
13034,65,no,white,babi
13035,65,no,white,babi
13036,65,no,white,babi
13037,65,no,white,babi
13038,65,no,white,babi
13039,65,no,white,babi
13040,65,no,white,babi
13041,65,no,white,babi
13042,65,no,white,babi
13043,65,no,white,babi
13044,65,no,white,babi
13045,65,no,white,babi
13046,65,no,white,babi
13047,65,no,white,babi
13048,65,no,white,babi
13049,65,no,white,babi
13050,65,no,black,babi
13051,65,no,black,babi
13052,65,no,black,babi
13053,65,no,black,babi
13054,65,no,black,babi
13055,65,no,black,babi
13056,65,no,black,babi
13057,65,no,black,babi
13058,65,no,black,babi
13059,65,no,black,babi
13060,65,no,black,babi
13061,65,no,black,babi
13062,65,no,black,babi
13063,65,no,black,babi
13064,65,no,black,babi
13065,65,no,black,babi
13066,65,no,black,babi
13067,65,no,black,babi
13068,65,no,black,babi
13069,65,no,black,babi
13070,65,no,black,babi
13071,65,no,black,babi
13072,65,no,black,babi
13073,65,no,black,babi
13074,65,no,black,babi
13075,65,no,black,babi
13076,65,no,black,babi
13077,65,no,black,babi
13078,65,no,black,babi
13079,65,no,black,babi
13080,65,no,black,babi
13081,65,no,black,babi
13082,65,no,black,babi
13083,65,no,black,babi
13084,65,no,black,babi
13085,65,no,black,babi
13086,65,no,black,babi
13087,65,no,black,babi
13088,65,no,black,babi
13089,65,no,black,babi
13090,65,no,black,babi
13091,65,no,black,babi
13092,65,no,black,babi
13093,65,no,black,babi
13094,65,no,black,babi
13095,65,no,black,babi
13096,65,no,black,babi
13097,65,no,black,babi
13098,65,no,black,babi
13099,65,no,black,babi
13100,65,no,hispanic,babi
13101,65,no,hispanic,babi
13102,65,no,hispanic,babi
13103,65,no,hispanic,babi
13104,65,no,hispanic,babi
13105,65,no,hispanic,babi
13106,65,no,hispanic,babi
13107,65,no,hispanic,babi
13108,65,no,hispanic,babi
13109,65,no,hispanic,babi
13110,65,no,hispanic,babi
13111,65,no,hispanic,babi
13112,65,no,hispanic,babi
13113,65,no,hispanic,babi
13114,65,no,hispanic,babi
13115,65,no,hispanic,babi
13116,65,no,hispanic,babi
13117,65,no,hispanic,babi
13118,65,no,hispanic,babi
13119,65,no,hispanic,babi
13120,65,no,hispanic,babi
13121,65,no,hispanic,babi
13122,65,no,hispanic,babi
13123,65,no,hispanic,babi
13124,65,no,hispanic,babi
13125,65,no,hispanic,babi
13126,65,no,hispanic,babi
13127,65,no,hispanic,babi
13128,65,no,hispanic,babi
13129,65,no,hispanic,babi
13130,65,no,hispanic,babi
13131,65,no,hispanic,babi
13132,65,no,hispanic,babi
13133,65,no,hispanic,babi
13134,65,no,hispanic,babi
13135,65,no,hispanic,babi
13136,65,no,hispanic,babi
13137,65,no,hispanic,babi
13138,65,no,hispanic,babi
13139,65,no,hispanic,babi
13140,65,no,hispanic,babi
13141,65,no,hispanic,babi
13142,65,no,hispanic,babi
13143,65,no,hispanic,babi
13144,65,no,hispanic,babi
13145,65,no,hispanic,babi
13146,65,no,hispanic,babi
13147,65,no,hispanic,babi
13148,65,no,hispanic,babi
13149,65,no,hispanic,babi
13150,65,no,asian,babi
13151,65,no,asian,babi
13152,65,no,asian,babi
13153,65,no,asian,babi
13154,65,no,asian,babi
13155,65,no,asian,babi
13156,65,no,asian,babi
13157,65,no,asian,babi
13158,65,no,asian,babi
13159,65,no,asian,babi
13160,65,no,asian,babi
13161,65,no,asian,babi
13162,65,no,asian,babi
13163,65,no,asian,babi
13164,65,no,asian,babi
13165,65,no,asian,babi
13166,65,no,asian,babi
13167,65,no,asian,babi
13168,65,no,asian,babi
13169,65,no,asian,babi
13170,65,no,asian,babi
13171,65,no,asian,babi
13172,65,no,asian,babi
13173,65,no,asian,babi
13174,65,no,asian,babi
13175,65,no,asian,babi
13176,65,no,asian,babi
13177,65,no,asian,babi
13178,65,no,asian,babi
13179,65,no,asian,babi
13180,65,no,asian,babi
13181,65,no,asian,babi
13182,65,no,asian,babi
13183,65,no,asian,babi
13184,65,no,asian,babi
13185,65,no,asian,babi
13186,65,no,asian,babi
13187,65,no,asian,babi
13188,65,no,asian,babi
13189,65,no,asian,babi
13190,65,no,asian,babi
13191,65,no,asian,babi
13192,65,no,asian,babi
13193,65,no,asian,babi
13194,65,no,asian,babi
13195,65,no,asian,babi
13196,65,no,asian,babi
13197,65,no,asian,babi
13198,65,no,asian,babi
13199,65,no,asian,babi
13200,66,yes,white,babi
13201,66,yes,white,babi
13202,66,yes,white,babi
13203,66,yes,white,babi
13204,66,yes,white,babi
13205,66,yes,white,babi
13206,66,yes,white,babi
13207,66,yes,white,babi
13208,66,yes,white,babi
13209,66,yes,white,babi
13210,66,yes,white,babi
13211,66,yes,white,babi
13212,66,yes,white,babi
13213,66,yes,white,babi
13214,66,yes,white,babi
13215,66,yes,white,babi
13216,66,yes,white,babi
13217,66,yes,white,babi
13218,66,yes,white,babi
13219,66,yes,white,babi
13220,66,yes,white,babi
