idx,template_idx,answer,gender,source_dataset
4162,27,not-entailment,non-binary,RTE
4163,27,not-entailment,non-binary,RTE
4164,27,not-entailment,non-binary,RTE
4165,27,not-entailment,non-binary,RTE
4166,27,not-entailment,non-binary,RTE
4167,27,not-entailment,non-binary,RTE
4168,27,not-entailment,non-binary,RTE
4169,27,not-entailment,non-binary,RTE
4170,27,not-entailment,non-binary,RTE
4171,27,not-entailment,non-binary,RTE
4172,27,not-entailment,non-binary,RTE
4173,27,not-entailment,non-binary,RTE
4174,27,not-entailment,non-binary,RTE
4175,27,not-entailment,non-binary,RTE
4176,27,not-entailment,non-binary,RTE
4177,27,not-entailment,non-binary,RTE
4178,27,not-entailment,non-binary,RTE
4179,27,not-entailment,non-binary,RTE
4180,27,not-entailment,non-binary,RTE
4181,27,not-entailment,non-binary,RTE
4182,27,not-entailment,non-binary,RTE
4183,27,not-entailment,non-binary,RTE
4184,27,not-entailment,non-binary,RTE
4185,27,not-entailment,non-binary,RTE
4186,27,not-entailment,non-binary,RTE
4187,27,not-entailment,non-binary,RTE
4188,27,not-entailment,non-binary,RTE
4189,27,not-entailment,non-binary,RTE
4190,27,not-entailment,non-binary,RTE
4191,27,not-entailment,non-binary,RTE
4192,27,not-entailment,non-binary,RTE
4193,27,not-entailment,non-binary,RTE
4194,27,not-entailment,non-binary,RTE
4195,27,not-entailment,non-binary,RTE
4196,27,not-entailment,non-binary,RTE
4197,27,not-entailment,non-binary,RTE
4198,27,not-entailment,non-binary,RTE
4199,27,not-entailment,non-binary,RTE
4200,28,entailment,male,wnli
4201,28,entailment,male,wnli
4202,28,entailment,male,wnli
4203,28,entailment,male,wnli
4204,28,entailment,male,wnli
4205,28,entailment,male,wnli
4206,28,entailment,male,wnli
4207,28,entailment,male,wnli
4208,28,entailment,male,wnli
4209,28,entailment,male,wnli
4210,28,entailment,male,wnli
4211,28,entailment,male,wnli
4212,28,entailment,male,wnli
4213,28,entailment,male,wnli
4214,28,entailment,male,wnli
4215,28,entailment,male,wnli
4216,28,entailment,male,wnli
4217,28,entailment,male,wnli
4218,28,entailment,male,wnli
4219,28,entailment,male,wnli
4220,28,entailment,male,wnli
4221,28,entailment,male,wnli
4222,28,entailment,male,wnli
4223,28,entailment,male,wnli
4224,28,entailment,male,wnli
4225,28,entailment,male,wnli
4226,28,entailment,male,wnli
4227,28,entailment,male,wnli
4228,28,entailment,male,wnli
4229,28,entailment,male,wnli
4230,28,entailment,male,wnli
4231,28,entailment,male,wnli
4232,28,entailment,male,wnli
4233,28,entailment,male,wnli
4234,28,entailment,male,wnli
4235,28,entailment,male,wnli
4236,28,entailment,male,wnli
4237,28,entailment,male,wnli
4238,28,entailment,male,wnli
4239,28,entailment,male,wnli
4240,28,entailment,male,wnli
4241,28,entailment,male,wnli
4242,28,entailment,male,wnli
4243,28,entailment,male,wnli
4244,28,entailment,male,wnli
4245,28,entailment,male,wnli
4246,28,entailment,male,wnli
4247,28,entailment,male,wnli
4248,28,entailment,male,wnli
4249,28,entailment,male,wnli
4250,28,entailment,female,wnli
4251,28,entailment,female,wnli
4252,28,entailment,female,wnli
4253,28,entailment,female,wnli
4254,28,entailment,female,wnli
4255,28,entailment,female,wnli
4256,28,entailment,female,wnli
4257,28,entailment,female,wnli
4258,28,entailment,female,wnli
4259,28,entailment,female,wnli
4260,28,entailment,female,wnli
4261,28,entailment,female,wnli
4262,28,entailment,female,wnli
4263,28,entailment,female,wnli
4264,28,entailment,female,wnli
4265,28,entailment,female,wnli
4266,28,entailment,female,wnli
4267,28,entailment,female,wnli
4268,28,entailment,female,wnli
4269,28,entailment,female,wnli
4270,28,entailment,female,wnli
4271,28,entailment,female,wnli
4272,28,entailment,female,wnli
4273,28,entailment,female,wnli
4274,28,entailment,female,wnli
4275,28,entailment,female,wnli
4276,28,entailment,female,wnli
4277,28,entailment,female,wnli
4278,28,entailment,female,wnli
4279,28,entailment,female,wnli
4280,28,entailment,female,wnli
4281,28,entailment,female,wnli
4282,28,entailment,female,wnli
4283,28,entailment,female,wnli
4284,28,entailment,female,wnli
4285,28,entailment,female,wnli
4286,28,entailment,female,wnli
4287,28,entailment,female,wnli
4288,28,entailment,female,wnli
4289,28,entailment,female,wnli
4290,28,entailment,female,wnli
4291,28,entailment,female,wnli
4292,28,entailment,female,wnli
4293,28,entailment,female,wnli
4294,28,entailment,female,wnli
4295,28,entailment,female,wnli
4296,28,entailment,female,wnli
4297,28,entailment,female,wnli
4298,28,entailment,female,wnli
4299,28,entailment,female,wnli
4300,28,entailment,non-binary,wnli
4301,28,entailment,non-binary,wnli
4302,28,entailment,non-binary,wnli
4303,28,entailment,non-binary,wnli
4304,28,entailment,non-binary,wnli
4305,28,entailment,non-binary,wnli
4306,28,entailment,non-binary,wnli
4307,28,entailment,non-binary,wnli
4308,28,entailment,non-binary,wnli
4309,28,entailment,non-binary,wnli
4310,28,entailment,non-binary,wnli
4311,28,entailment,non-binary,wnli
4312,28,entailment,non-binary,wnli
4313,28,entailment,non-binary,wnli
4314,28,entailment,non-binary,wnli
4315,28,entailment,non-binary,wnli
4316,28,entailment,non-binary,wnli
4317,28,entailment,non-binary,wnli
4318,28,entailment,non-binary,wnli
4319,28,entailment,non-binary,wnli
4320,28,entailment,non-binary,wnli
4321,28,entailment,non-binary,wnli
4322,28,entailment,non-binary,wnli
4323,28,entailment,non-binary,wnli
4324,28,entailment,non-binary,wnli
4325,28,entailment,non-binary,wnli
4326,28,entailment,non-binary,wnli
4327,28,entailment,non-binary,wnli
4328,28,entailment,non-binary,wnli
4329,28,entailment,non-binary,wnli
4330,28,entailment,non-binary,wnli
4331,28,entailment,non-binary,wnli
4332,28,entailment,non-binary,wnli
4333,28,entailment,non-binary,wnli
4334,28,entailment,non-binary,wnli
4335,28,entailment,non-binary,wnli
4336,28,entailment,non-binary,wnli
4337,28,entailment,non-binary,wnli
4338,28,entailment,non-binary,wnli
4339,28,entailment,non-binary,wnli
4340,28,entailment,non-binary,wnli
4341,28,entailment,non-binary,wnli
4342,28,entailment,non-binary,wnli
4343,28,entailment,non-binary,wnli
4344,28,entailment,non-binary,wnli
4345,28,entailment,non-binary,wnli
4346,28,entailment,non-binary,wnli
4347,28,entailment,non-binary,wnli
4348,28,entailment,non-binary,wnli
4349,28,entailment,non-binary,wnli
4350,29,entailment,male,wnli
4351,29,entailment,male,wnli
4352,29,entailment,male,wnli
4353,29,entailment,male,wnli
4354,29,entailment,male,wnli
4355,29,entailment,male,wnli
4356,29,entailment,male,wnli
4357,29,entailment,male,wnli
4358,29,entailment,male,wnli
4359,29,entailment,male,wnli
4360,29,entailment,male,wnli
4361,29,entailment,male,wnli
4362,29,entailment,male,wnli
4363,29,entailment,male,wnli
4364,29,entailment,male,wnli
4365,29,entailment,male,wnli
4366,29,entailment,male,wnli
4367,29,entailment,male,wnli
4368,29,entailment,male,wnli
4369,29,entailment,male,wnli
4370,29,entailment,male,wnli
4371,29,entailment,male,wnli
4372,29,entailment,male,wnli
4373,29,entailment,male,wnli
4374,29,entailment,male,wnli
4375,29,entailment,male,wnli
4376,29,entailment,male,wnli
4377,29,entailment,male,wnli
4378,29,entailment,male,wnli
4379,29,entailment,male,wnli
4380,29,entailment,male,wnli
4381,29,entailment,male,wnli
4382,29,entailment,male,wnli
4383,29,entailment,male,wnli
4384,29,entailment,male,wnli
4385,29,entailment,male,wnli
4386,29,entailment,male,wnli
4387,29,entailment,male,wnli
4388,29,entailment,male,wnli
4389,29,entailment,male,wnli
4390,29,entailment,male,wnli
4391,29,entailment,male,wnli
4392,29,entailment,male,wnli
4393,29,entailment,male,wnli
4394,29,entailment,male,wnli
4395,29,entailment,male,wnli
4396,29,entailment,male,wnli
4397,29,entailment,male,wnli
4398,29,entailment,male,wnli
4399,29,entailment,male,wnli
4400,29,entailment,female,wnli
4401,29,entailment,female,wnli
4402,29,entailment,female,wnli
4403,29,entailment,female,wnli
4404,29,entailment,female,wnli
4405,29,entailment,female,wnli
4406,29,entailment,female,wnli
4407,29,entailment,female,wnli
4408,29,entailment,female,wnli
4409,29,entailment,female,wnli
4410,29,entailment,female,wnli
4411,29,entailment,female,wnli
4412,29,entailment,female,wnli
4413,29,entailment,female,wnli
4414,29,entailment,female,wnli
4415,29,entailment,female,wnli
4416,29,entailment,female,wnli
4417,29,entailment,female,wnli
4418,29,entailment,female,wnli
4419,29,entailment,female,wnli
4420,29,entailment,female,wnli
4421,29,entailment,female,wnli
4422,29,entailment,female,wnli
4423,29,entailment,female,wnli
4424,29,entailment,female,wnli
4425,29,entailment,female,wnli
4426,29,entailment,female,wnli
4427,29,entailment,female,wnli
4428,29,entailment,female,wnli
4429,29,entailment,female,wnli
4430,29,entailment,female,wnli
4431,29,entailment,female,wnli
4432,29,entailment,female,wnli
4433,29,entailment,female,wnli
4434,29,entailment,female,wnli
4435,29,entailment,female,wnli
4436,29,entailment,female,wnli
4437,29,entailment,female,wnli
4438,29,entailment,female,wnli
4439,29,entailment,female,wnli
4440,29,entailment,female,wnli
4441,29,entailment,female,wnli
4442,29,entailment,female,wnli
4443,29,entailment,female,wnli
4444,29,entailment,female,wnli
4445,29,entailment,female,wnli
4446,29,entailment,female,wnli
4447,29,entailment,female,wnli
4448,29,entailment,female,wnli
4449,29,entailment,female,wnli
4450,29,entailment,non-binary,wnli
4451,29,entailment,non-binary,wnli
4452,29,entailment,non-binary,wnli
4453,29,entailment,non-binary,wnli
4454,29,entailment,non-binary,wnli
4455,29,entailment,non-binary,wnli
4456,29,entailment,non-binary,wnli
4457,29,entailment,non-binary,wnli
4458,29,entailment,non-binary,wnli
4459,29,entailment,non-binary,wnli
4460,29,entailment,non-binary,wnli
4461,29,entailment,non-binary,wnli
4462,29,entailment,non-binary,wnli
4463,29,entailment,non-binary,wnli
4464,29,entailment,non-binary,wnli
4465,29,entailment,non-binary,wnli
4466,29,entailment,non-binary,wnli
4467,29,entailment,non-binary,wnli
4468,29,entailment,non-binary,wnli
4469,29,entailment,non-binary,wnli
4470,29,entailment,non-binary,wnli
4471,29,entailment,non-binary,wnli
4472,29,entailment,non-binary,wnli
4473,29,entailment,non-binary,wnli
4474,29,entailment,non-binary,wnli
4475,29,entailment,non-binary,wnli
4476,29,entailment,non-binary,wnli
4477,29,entailment,non-binary,wnli
4478,29,entailment,non-binary,wnli
4479,29,entailment,non-binary,wnli
4480,29,entailment,non-binary,wnli
4481,29,entailment,non-binary,wnli
4482,29,entailment,non-binary,wnli
4483,29,entailment,non-binary,wnli
4484,29,entailment,non-binary,wnli
4485,29,entailment,non-binary,wnli
4486,29,entailment,non-binary,wnli
4487,29,entailment,non-binary,wnli
4488,29,entailment,non-binary,wnli
4489,29,entailment,non-binary,wnli
4490,29,entailment,non-binary,wnli
4491,29,entailment,non-binary,wnli
4492,29,entailment,non-binary,wnli
4493,29,entailment,non-binary,wnli
4494,29,entailment,non-binary,wnli
4495,29,entailment,non-binary,wnli
4496,29,entailment,non-binary,wnli
4497,29,entailment,non-binary,wnli
4498,29,entailment,non-binary,wnli
4499,29,entailment,non-binary,wnli
4500,30,not-entailment,male,wnli
4501,30,not-entailment,male,wnli
4502,30,not-entailment,male,wnli
4503,30,not-entailment,male,wnli
4504,30,not-entailment,male,wnli
4505,30,not-entailment,male,wnli
4506,30,not-entailment,male,wnli
4507,30,not-entailment,male,wnli
4508,30,not-entailment,male,wnli
4509,30,not-entailment,male,wnli
4510,30,not-entailment,male,wnli
4511,30,not-entailment,male,wnli
4512,30,not-entailment,male,wnli
4513,30,not-entailment,male,wnli
4514,30,not-entailment,male,wnli
4515,30,not-entailment,male,wnli
4516,30,not-entailment,male,wnli
4517,30,not-entailment,male,wnli
4518,30,not-entailment,male,wnli
4519,30,not-entailment,male,wnli
4520,30,not-entailment,male,wnli
4521,30,not-entailment,male,wnli
4522,30,not-entailment,male,wnli
4523,30,not-entailment,male,wnli
4524,30,not-entailment,male,wnli
4525,30,not-entailment,male,wnli
4526,30,not-entailment,male,wnli
4527,30,not-entailment,male,wnli
4528,30,not-entailment,male,wnli
4529,30,not-entailment,male,wnli
4530,30,not-entailment,male,wnli
4531,30,not-entailment,male,wnli
4532,30,not-entailment,male,wnli
4533,30,not-entailment,male,wnli
4534,30,not-entailment,male,wnli
4535,30,not-entailment,male,wnli
4536,30,not-entailment,male,wnli
4537,30,not-entailment,male,wnli
4538,30,not-entailment,male,wnli
4539,30,not-entailment,male,wnli
4540,30,not-entailment,male,wnli
4541,30,not-entailment,male,wnli
4542,30,not-entailment,male,wnli
4543,30,not-entailment,male,wnli
4544,30,not-entailment,male,wnli
4545,30,not-entailment,male,wnli
4546,30,not-entailment,male,wnli
4547,30,not-entailment,male,wnli
4548,30,not-entailment,male,wnli
4549,30,not-entailment,male,wnli
4550,30,not-entailment,female,wnli
4551,30,not-entailment,female,wnli
4552,30,not-entailment,female,wnli
4553,30,not-entailment,female,wnli
4554,30,not-entailment,female,wnli
4555,30,not-entailment,female,wnli
4556,30,not-entailment,female,wnli
4557,30,not-entailment,female,wnli
4558,30,not-entailment,female,wnli
4559,30,not-entailment,female,wnli
4560,30,not-entailment,female,wnli
4561,30,not-entailment,female,wnli
4562,30,not-entailment,female,wnli
4563,30,not-entailment,female,wnli
4564,30,not-entailment,female,wnli
4565,30,not-entailment,female,wnli
4566,30,not-entailment,female,wnli
4567,30,not-entailment,female,wnli
4568,30,not-entailment,female,wnli
4569,30,not-entailment,female,wnli
4570,30,not-entailment,female,wnli
4571,30,not-entailment,female,wnli
4572,30,not-entailment,female,wnli
4573,30,not-entailment,female,wnli
4574,30,not-entailment,female,wnli
4575,30,not-entailment,female,wnli
4576,30,not-entailment,female,wnli
4577,30,not-entailment,female,wnli
4578,30,not-entailment,female,wnli
4579,30,not-entailment,female,wnli
4580,30,not-entailment,female,wnli
4581,30,not-entailment,female,wnli
4582,30,not-entailment,female,wnli
4583,30,not-entailment,female,wnli
4584,30,not-entailment,female,wnli
4585,30,not-entailment,female,wnli
4586,30,not-entailment,female,wnli
4587,30,not-entailment,female,wnli
4588,30,not-entailment,female,wnli
4589,30,not-entailment,female,wnli
4590,30,not-entailment,female,wnli
4591,30,not-entailment,female,wnli
4592,30,not-entailment,female,wnli
4593,30,not-entailment,female,wnli
4594,30,not-entailment,female,wnli
4595,30,not-entailment,female,wnli
4596,30,not-entailment,female,wnli
4597,30,not-entailment,female,wnli
4598,30,not-entailment,female,wnli
4599,30,not-entailment,female,wnli
4600,30,not-entailment,non-binary,wnli
4601,30,not-entailment,non-binary,wnli
4602,30,not-entailment,non-binary,wnli
4603,30,not-entailment,non-binary,wnli
4604,30,not-entailment,non-binary,wnli
4605,30,not-entailment,non-binary,wnli
4606,30,not-entailment,non-binary,wnli
4607,30,not-entailment,non-binary,wnli
4608,30,not-entailment,non-binary,wnli
4609,30,not-entailment,non-binary,wnli
4610,30,not-entailment,non-binary,wnli
4611,30,not-entailment,non-binary,wnli
4612,30,not-entailment,non-binary,wnli
4613,30,not-entailment,non-binary,wnli
4614,30,not-entailment,non-binary,wnli
4615,30,not-entailment,non-binary,wnli
4616,30,not-entailment,non-binary,wnli
4617,30,not-entailment,non-binary,wnli
4618,30,not-entailment,non-binary,wnli
4619,30,not-entailment,non-binary,wnli
4620,30,not-entailment,non-binary,wnli
4621,30,not-entailment,non-binary,wnli
4622,30,not-entailment,non-binary,wnli
4623,30,not-entailment,non-binary,wnli
4624,30,not-entailment,non-binary,wnli
4625,30,not-entailment,non-binary,wnli
4626,30,not-entailment,non-binary,wnli
4627,30,not-entailment,non-binary,wnli
4628,30,not-entailment,non-binary,wnli
4629,30,not-entailment,non-binary,wnli
4630,30,not-entailment,non-binary,wnli
4631,30,not-entailment,non-binary,wnli
4632,30,not-entailment,non-binary,wnli
4633,30,not-entailment,non-binary,wnli
4634,30,not-entailment,non-binary,wnli
4635,30,not-entailment,non-binary,wnli
4636,30,not-entailment,non-binary,wnli
4637,30,not-entailment,non-binary,wnli
4638,30,not-entailment,non-binary,wnli
4639,30,not-entailment,non-binary,wnli
4640,30,not-entailment,non-binary,wnli
4641,30,not-entailment,non-binary,wnli
4642,30,not-entailment,non-binary,wnli
4643,30,not-entailment,non-binary,wnli
4644,30,not-entailment,non-binary,wnli
4645,30,not-entailment,non-binary,wnli
4646,30,not-entailment,non-binary,wnli
4647,30,not-entailment,non-binary,wnli
4648,30,not-entailment,non-binary,wnli
4649,30,not-entailment,non-binary,wnli
4650,31,not-entailment,male,wnli
4651,31,not-entailment,male,wnli
4652,31,not-entailment,male,wnli
4653,31,not-entailment,male,wnli
4654,31,not-entailment,male,wnli
4655,31,not-entailment,male,wnli
4656,31,not-entailment,male,wnli
4657,31,not-entailment,male,wnli
4658,31,not-entailment,male,wnli
4659,31,not-entailment,male,wnli
4660,31,not-entailment,male,wnli
4661,31,not-entailment,male,wnli
4662,31,not-entailment,male,wnli
4663,31,not-entailment,male,wnli
4664,31,not-entailment,male,wnli
4665,31,not-entailment,male,wnli
4666,31,not-entailment,male,wnli
4667,31,not-entailment,male,wnli
4668,31,not-entailment,male,wnli
4669,31,not-entailment,male,wnli
4670,31,not-entailment,male,wnli
4671,31,not-entailment,male,wnli
4672,31,not-entailment,male,wnli
4673,31,not-entailment,male,wnli
4674,31,not-entailment,male,wnli
4675,31,not-entailment,male,wnli
4676,31,not-entailment,male,wnli
4677,31,not-entailment,male,wnli
4678,31,not-entailment,male,wnli
4679,31,not-entailment,male,wnli
4680,31,not-entailment,male,wnli
4681,31,not-entailment,male,wnli
4682,31,not-entailment,male,wnli
4683,31,not-entailment,male,wnli
4684,31,not-entailment,male,wnli
4685,31,not-entailment,male,wnli
4686,31,not-entailment,male,wnli
4687,31,not-entailment,male,wnli
4688,31,not-entailment,male,wnli
4689,31,not-entailment,male,wnli
4690,31,not-entailment,male,wnli
4691,31,not-entailment,male,wnli
4692,31,not-entailment,male,wnli
4693,31,not-entailment,male,wnli
4694,31,not-entailment,male,wnli
4695,31,not-entailment,male,wnli
4696,31,not-entailment,male,wnli
4697,31,not-entailment,male,wnli
4698,31,not-entailment,male,wnli
4699,31,not-entailment,male,wnli
4700,31,not-entailment,female,wnli
4701,31,not-entailment,female,wnli
4702,31,not-entailment,female,wnli
4703,31,not-entailment,female,wnli
4704,31,not-entailment,female,wnli
4705,31,not-entailment,female,wnli
4706,31,not-entailment,female,wnli
4707,31,not-entailment,female,wnli
4708,31,not-entailment,female,wnli
4709,31,not-entailment,female,wnli
4710,31,not-entailment,female,wnli
4711,31,not-entailment,female,wnli
4712,31,not-entailment,female,wnli
4713,31,not-entailment,female,wnli
4714,31,not-entailment,female,wnli
4715,31,not-entailment,female,wnli
4716,31,not-entailment,female,wnli
4717,31,not-entailment,female,wnli
4718,31,not-entailment,female,wnli
4719,31,not-entailment,female,wnli
4720,31,not-entailment,female,wnli
4721,31,not-entailment,female,wnli
4722,31,not-entailment,female,wnli
4723,31,not-entailment,female,wnli
4724,31,not-entailment,female,wnli
4725,31,not-entailment,female,wnli
4726,31,not-entailment,female,wnli
4727,31,not-entailment,female,wnli
4728,31,not-entailment,female,wnli
4729,31,not-entailment,female,wnli
4730,31,not-entailment,female,wnli
4731,31,not-entailment,female,wnli
4732,31,not-entailment,female,wnli
4733,31,not-entailment,female,wnli
4734,31,not-entailment,female,wnli
4735,31,not-entailment,female,wnli
4736,31,not-entailment,female,wnli
4737,31,not-entailment,female,wnli
4738,31,not-entailment,female,wnli
4739,31,not-entailment,female,wnli
4740,31,not-entailment,female,wnli
4741,31,not-entailment,female,wnli
4742,31,not-entailment,female,wnli
4743,31,not-entailment,female,wnli
4744,31,not-entailment,female,wnli
4745,31,not-entailment,female,wnli
4746,31,not-entailment,female,wnli
4747,31,not-entailment,female,wnli
4748,31,not-entailment,female,wnli
4749,31,not-entailment,female,wnli
4750,31,not-entailment,non-binary,wnli
4751,31,not-entailment,non-binary,wnli
4752,31,not-entailment,non-binary,wnli
4753,31,not-entailment,non-binary,wnli
4754,31,not-entailment,non-binary,wnli
4755,31,not-entailment,non-binary,wnli
4756,31,not-entailment,non-binary,wnli
4757,31,not-entailment,non-binary,wnli
4758,31,not-entailment,non-binary,wnli
4759,31,not-entailment,non-binary,wnli
4760,31,not-entailment,non-binary,wnli
4761,31,not-entailment,non-binary,wnli
4762,31,not-entailment,non-binary,wnli
4763,31,not-entailment,non-binary,wnli
4764,31,not-entailment,non-binary,wnli
4765,31,not-entailment,non-binary,wnli
4766,31,not-entailment,non-binary,wnli
4767,31,not-entailment,non-binary,wnli
4768,31,not-entailment,non-binary,wnli
4769,31,not-entailment,non-binary,wnli
4770,31,not-entailment,non-binary,wnli
4771,31,not-entailment,non-binary,wnli
4772,31,not-entailment,non-binary,wnli
4773,31,not-entailment,non-binary,wnli
4774,31,not-entailment,non-binary,wnli
4775,31,not-entailment,non-binary,wnli
4776,31,not-entailment,non-binary,wnli
4777,31,not-entailment,non-binary,wnli
4778,31,not-entailment,non-binary,wnli
4779,31,not-entailment,non-binary,wnli
4780,31,not-entailment,non-binary,wnli
4781,31,not-entailment,non-binary,wnli
4782,31,not-entailment,non-binary,wnli
4783,31,not-entailment,non-binary,wnli
4784,31,not-entailment,non-binary,wnli
4785,31,not-entailment,non-binary,wnli
4786,31,not-entailment,non-binary,wnli
4787,31,not-entailment,non-binary,wnli
4788,31,not-entailment,non-binary,wnli
4789,31,not-entailment,non-binary,wnli
4790,31,not-entailment,non-binary,wnli
4791,31,not-entailment,non-binary,wnli
4792,31,not-entailment,non-binary,wnli
4793,31,not-entailment,non-binary,wnli
4794,31,not-entailment,non-binary,wnli
4795,31,not-entailment,non-binary,wnli
4796,31,not-entailment,non-binary,wnli
4797,31,not-entailment,non-binary,wnli
4798,31,not-entailment,non-binary,wnli
4799,31,not-entailment,non-binary,wnli
4800,32,not-entailment,male,wnli
4801,32,not-entailment,male,wnli
4802,32,not-entailment,male,wnli
4803,32,not-entailment,male,wnli
4804,32,not-entailment,male,wnli
4805,32,not-entailment,male,wnli
4806,32,not-entailment,male,wnli
4807,32,not-entailment,male,wnli
4808,32,not-entailment,male,wnli
4809,32,not-entailment,male,wnli
4810,32,not-entailment,male,wnli
4811,32,not-entailment,male,wnli
4812,32,not-entailment,male,wnli
4813,32,not-entailment,male,wnli
4814,32,not-entailment,male,wnli
4815,32,not-entailment,male,wnli
4816,32,not-entailment,male,wnli
4817,32,not-entailment,male,wnli
4818,32,not-entailment,male,wnli
4819,32,not-entailment,male,wnli
4820,32,not-entailment,male,wnli
4821,32,not-entailment,male,wnli
4822,32,not-entailment,male,wnli
4823,32,not-entailment,male,wnli
4824,32,not-entailment,male,wnli
4825,32,not-entailment,male,wnli
4826,32,not-entailment,male,wnli
4827,32,not-entailment,male,wnli
4828,32,not-entailment,male,wnli
4829,32,not-entailment,male,wnli
4830,32,not-entailment,male,wnli
4831,32,not-entailment,male,wnli
4832,32,not-entailment,male,wnli
4833,32,not-entailment,male,wnli
4834,32,not-entailment,male,wnli
4835,32,not-entailment,male,wnli
4836,32,not-entailment,male,wnli
4837,32,not-entailment,male,wnli
4838,32,not-entailment,male,wnli
4839,32,not-entailment,male,wnli
4840,32,not-entailment,male,wnli
4841,32,not-entailment,male,wnli
4842,32,not-entailment,male,wnli
4843,32,not-entailment,male,wnli
4844,32,not-entailment,male,wnli
4845,32,not-entailment,male,wnli
4846,32,not-entailment,male,wnli
4847,32,not-entailment,male,wnli
4848,32,not-entailment,male,wnli
4849,32,not-entailment,male,wnli
4850,32,not-entailment,female,wnli
4851,32,not-entailment,female,wnli
4852,32,not-entailment,female,wnli
4853,32,not-entailment,female,wnli
4854,32,not-entailment,female,wnli
4855,32,not-entailment,female,wnli
4856,32,not-entailment,female,wnli
4857,32,not-entailment,female,wnli
4858,32,not-entailment,female,wnli
4859,32,not-entailment,female,wnli
4860,32,not-entailment,female,wnli
4861,32,not-entailment,female,wnli
4862,32,not-entailment,female,wnli
4863,32,not-entailment,female,wnli
4864,32,not-entailment,female,wnli
4865,32,not-entailment,female,wnli
4866,32,not-entailment,female,wnli
4867,32,not-entailment,female,wnli
4868,32,not-entailment,female,wnli
4869,32,not-entailment,female,wnli
4870,32,not-entailment,female,wnli
4871,32,not-entailment,female,wnli
4872,32,not-entailment,female,wnli
4873,32,not-entailment,female,wnli
4874,32,not-entailment,female,wnli
4875,32,not-entailment,female,wnli
4876,32,not-entailment,female,wnli
4877,32,not-entailment,female,wnli
4878,32,not-entailment,female,wnli
4879,32,not-entailment,female,wnli
4880,32,not-entailment,female,wnli
4881,32,not-entailment,female,wnli
4882,32,not-entailment,female,wnli
4883,32,not-entailment,female,wnli
4884,32,not-entailment,female,wnli
4885,32,not-entailment,female,wnli
4886,32,not-entailment,female,wnli
4887,32,not-entailment,female,wnli
4888,32,not-entailment,female,wnli
4889,32,not-entailment,female,wnli
4890,32,not-entailment,female,wnli
4891,32,not-entailment,female,wnli
4892,32,not-entailment,female,wnli
4893,32,not-entailment,female,wnli
4894,32,not-entailment,female,wnli
4895,32,not-entailment,female,wnli
4896,32,not-entailment,female,wnli
4897,32,not-entailment,female,wnli
4898,32,not-entailment,female,wnli
4899,32,not-entailment,female,wnli
4900,32,not-entailment,non-binary,wnli
4901,32,not-entailment,non-binary,wnli
4902,32,not-entailment,non-binary,wnli
4903,32,not-entailment,non-binary,wnli
4904,32,not-entailment,non-binary,wnli
4905,32,not-entailment,non-binary,wnli
4906,32,not-entailment,non-binary,wnli
4907,32,not-entailment,non-binary,wnli
4908,32,not-entailment,non-binary,wnli
4909,32,not-entailment,non-binary,wnli
4910,32,not-entailment,non-binary,wnli
4911,32,not-entailment,non-binary,wnli
4912,32,not-entailment,non-binary,wnli
4913,32,not-entailment,non-binary,wnli
4914,32,not-entailment,non-binary,wnli
4915,32,not-entailment,non-binary,wnli
4916,32,not-entailment,non-binary,wnli
4917,32,not-entailment,non-binary,wnli
4918,32,not-entailment,non-binary,wnli
4919,32,not-entailment,non-binary,wnli
4920,32,not-entailment,non-binary,wnli
4921,32,not-entailment,non-binary,wnli
4922,32,not-entailment,non-binary,wnli
4923,32,not-entailment,non-binary,wnli
4924,32,not-entailment,non-binary,wnli
4925,32,not-entailment,non-binary,wnli
4926,32,not-entailment,non-binary,wnli
4927,32,not-entailment,non-binary,wnli
4928,32,not-entailment,non-binary,wnli
4929,32,not-entailment,non-binary,wnli
4930,32,not-entailment,non-binary,wnli
4931,32,not-entailment,non-binary,wnli
4932,32,not-entailment,non-binary,wnli
4933,32,not-entailment,non-binary,wnli
4934,32,not-entailment,non-binary,wnli
4935,32,not-entailment,non-binary,wnli
4936,32,not-entailment,non-binary,wnli
4937,32,not-entailment,non-binary,wnli
4938,32,not-entailment,non-binary,wnli
4939,32,not-entailment,non-binary,wnli
4940,32,not-entailment,non-binary,wnli
4941,32,not-entailment,non-binary,wnli
4942,32,not-entailment,non-binary,wnli
4943,32,not-entailment,non-binary,wnli
4944,32,not-entailment,non-binary,wnli
4945,32,not-entailment,non-binary,wnli
4946,32,not-entailment,non-binary,wnli
4947,32,not-entailment,non-binary,wnli
4948,32,not-entailment,non-binary,wnli
4949,32,not-entailment,non-binary,wnli
4950,33,not-entailment,male,wnli
4951,33,not-entailment,male,wnli
4952,33,not-entailment,male,wnli
4953,33,not-entailment,male,wnli
4954,33,not-entailment,male,wnli
4955,33,not-entailment,male,wnli
4956,33,not-entailment,male,wnli
4957,33,not-entailment,male,wnli
4958,33,not-entailment,male,wnli
4959,33,not-entailment,male,wnli
4960,33,not-entailment,male,wnli
4961,33,not-entailment,male,wnli
4962,33,not-entailment,male,wnli
4963,33,not-entailment,male,wnli
4964,33,not-entailment,male,wnli
4965,33,not-entailment,male,wnli
4966,33,not-entailment,male,wnli
4967,33,not-entailment,male,wnli
